analysis_id,deviant_position,session_seed,block,word
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,11,28,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,11,29,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,11,30,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,1,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,2,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,3,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,4,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,5,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,6,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,7,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,8,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,9,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,10,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,11,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,12,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,13,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,14,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,15,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,16,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,17,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,18,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,19,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,20,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,21,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,22,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,23,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,24,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,25,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,26,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,27,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,28,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,29,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,23,30,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,1,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,2,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,3,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,4,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,5,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,6,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,7,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,8,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,9,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,10,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,11,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,12,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,13,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,14,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,15,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,16,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,17,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,18,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,19,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,20,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,21,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,22,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,23,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,24,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,25,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,26,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,27,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,28,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,29,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,37,30,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,1,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,2,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,3,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,4,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,5,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,6,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,7,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,8,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,9,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,10,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,11,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,12,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,13,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,14,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,15,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,16,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,17,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,18,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,19,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,20,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,21,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,22,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,23,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,24,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,25,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,26,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,27,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,28,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,29,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,41,30,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,1,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,2,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,3,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,4,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,5,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,6,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,7,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,8,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,9,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,10,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,11,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,12,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,13,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,14,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,15,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,16,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,17,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,18,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,19,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,20,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,21,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,22,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,23,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,24,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,25,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,26,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,27,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,28,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,29,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,53,30,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,1,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,2,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,3,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,4,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,5,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,6,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,7,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,8,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,9,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,10,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,11,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,12,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,13,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,14,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,15,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,16,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,17,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,18,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,19,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,20,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,21,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,22,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,23,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,24,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,25,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,26,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,27,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,28,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,29,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,67,30,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,1,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,2,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,3,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,4,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,5,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,6,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,7,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,8,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,9,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,10,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,11,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,12,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,13,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,14,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,15,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,16,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,17,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,18,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,19,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,20,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,21,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,22,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,23,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,24,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,25,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,26,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,27,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,28,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,29,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,79,30,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,1,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,2,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,3,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,4,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,5,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,6,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,7,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,8,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,9,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,10,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,11,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,12,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,13,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,14,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,15,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,16,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,17,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,18,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,19,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,20,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,21,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,22,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,23,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,24,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,25,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,26,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,27,ABE
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,28,ABD
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,29,ABC
3ff2d9364a079d3ec8b3c687a48f8a9f95ade105b35a0d6594d61cb33341465f,3,97,30,ABE
